CountryName,CountryCode,IndicatorCode,Year,Value
Panama,PAN,NY.GDP.PCAP.CD,1997,3545.9767088107815
Panama,PAN,NY.GDP.PCAP.CD,1998,3807.838691820144
Panama,PAN,NY.GDP.PCAP.CD,1999,3950.3414501280904
Panama,PAN,NY.GDP.PCAP.CD,2000,3975.093086595032
Panama,PAN,NY.GDP.PCAP.CD,2001,3991.776707692398
Panama,PAN,NY.GDP.PCAP.CD,2002,4090.586173971286
Panama,PAN,NY.GDP.PCAP.CD,2003,4264.664288466355
Panama,PAN,NY.GDP.PCAP.CD,2004,4644.565823530407
Panama,PAN,NY.GDP.PCAP.CD,2005,5017.741092282403
Panama,PAN,NY.GDP.PCAP.CD,2006,5528.767054693537
Panama,PAN,NY.GDP.PCAP.CD,2007,6317.817302741244
Panama,PAN,NY.GDP.PCAP.CD,2008,7347.5905032439705
Panama,PAN,NY.GDP.PCAP.CD,2009,7796.926170350476
Panama,PAN,NY.GDP.PCAP.CD,2010,8331.464213518679
Panama,PAN,NY.GDP.PCAP.CD,2011,9662.295922166073
Panama,PAN,NY.GDP.PCAP.CD,2012,11064.806360620292
Panama,PAN,NY.GDP.PCAP.CD,2013,12273.32250376373
Panama,PAN,NY.GDP.PCAP.CD,2014,13213.198963747343
Panama,PAN,NY.GDP.PCAP.CD,2015,14082.654850272787
Panama,PAN,NY.GDP.PCAP.CD,2016,14832.361160819104
Panama,PAN,NY.GDP.PCAP.CD,2017,15694.629745429473
Panama,PAN,NY.GDP.PCAP.CD,2018,16151.327347847577
Panama,PAN,NY.GDP.PCAP.CD,2019,16477.90662856873
Panama,PAN,NY.GDP.PCAP.CD,2020,13290.560834759406
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1990,826.3171520828321
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1991,941.7077216165632
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1992,1050.7071689258048
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1993,1151.2838811660056
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1994,1228.2434363877173
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1995,998.2299673761314
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1996,1071.0418515025124
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1997,989.7215509653431
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1998,733.4798601376624
Papua New Guinea,PNG,NY.GDP.PCAP.CD,1999,649.994719718763
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2000,635.9579190477252
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2001,537.8474596341313
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2002,506.3317895344825
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2003,577.4679223872586
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2004,620.5961476805612
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2005,744.4864899774326
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2006,1238.1828292670598
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2007,1370.7534158289998
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2008,1624.793199351879
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2009,1568.831933686068
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2010,1866.8688985120782
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2011,2288.375911412337
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2012,2635.087363154696
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2013,2560.7745897632676
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2014,2723.1752982519574
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2015,2484.5963398603
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2016,2316.3947975849233
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2017,2477.765309863235
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2018,2566.3683373504064
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2019,2575.772741403927
Papua New Guinea,PNG,NY.GDP.PCAP.CD,2020,2429.611345852686
Paraguay,PRY,NY.GDP.PCAP.CD,1990,1440.1582961002937
Paraguay,PRY,NY.GDP.PCAP.CD,1991,1685.2689008262093
Paraguay,PRY,NY.GDP.PCAP.CD,1992,1682.6744477761083
Paraguay,PRY,NY.GDP.PCAP.CD,1993,1661.7095530621752
Paraguay,PRY,NY.GDP.PCAP.CD,1994,1760.288070832916
Paraguay,PRY,NY.GDP.PCAP.CD,1995,1978.7151409957492
Paraguay,PRY,NY.GDP.PCAP.CD,1996,2088.1710910223564
Paraguay,PRY,NY.GDP.PCAP.CD,1997,2078.5084131382387
Paraguay,PRY,NY.GDP.PCAP.CD,1998,1889.8845561858602
Paraguay,PRY,NY.GDP.PCAP.CD,1999,1766.3065728825868
Paraguay,PRY,NY.GDP.PCAP.CD,2000,1736.1172921076502
Paraguay,PRY,NY.GDP.PCAP.CD,2001,1637.686151229318
Paraguay,PRY,NY.GDP.PCAP.CD,2002,1367.7650693599712
Paraguay,PRY,NY.GDP.PCAP.CD,2003,1443.9988523620518
Paraguay,PRY,NY.GDP.PCAP.CD,2004,1786.215339385431
Paraguay,PRY,NY.GDP.PCAP.CD,2005,1970.8716985237797
Paraguay,PRY,NY.GDP.PCAP.CD,2006,2439.4312469457595
Paraguay,PRY,NY.GDP.PCAP.CD,2007,3211.9362165954644
Paraguay,PRY,NY.GDP.PCAP.CD,2008,4384.9546943792975
Paraguay,PRY,NY.GDP.PCAP.CD,2009,3941.8481547927104
Paraguay,PRY,NY.GDP.PCAP.CD,2010,4750.962736693221
Paraguay,PRY,NY.GDP.PCAP.CD,2011,5805.401545430437
Paraguay,PRY,NY.GDP.PCAP.CD,2012,5642.169916729802
Paraguay,PRY,NY.GDP.PCAP.CD,2013,6435.683427331823
Paraguay,PRY,NY.GDP.PCAP.CD,2014,6652.254789422911
Paraguay,PRY,NY.GDP.PCAP.CD,2015,5879.337923086712
Paraguay,PRY,NY.GDP.PCAP.CD,2016,5775.159633994601
Paraguay,PRY,NY.GDP.PCAP.CD,2017,6152.267115377034
Paraguay,PRY,NY.GDP.PCAP.CD,2018,6258.449916409537
Paraguay,PRY,NY.GDP.PCAP.CD,2019,5821.181995486371
Paraguay,PRY,NY.GDP.PCAP.CD,2020,5365.472207211913
Peru,PER,NY.GDP.PCAP.CD,1990,1199.6666675661506
Peru,PER,NY.GDP.PCAP.CD,1991,1527.3887947286557
Peru,PER,NY.GDP.PCAP.CD,1992,1567.4091076512836
Peru,PER,NY.GDP.PCAP.CD,1993,1487.6740431417534
Peru,PER,NY.GDP.PCAP.CD,1994,1879.3665775791853
Peru,PER,NY.GDP.PCAP.CD,1995,2189.5343151531138
Peru,PER,NY.GDP.PCAP.CD,1996,2226.916824292651
Peru,PER,NY.GDP.PCAP.CD,1997,2300.6720077446143
Peru,PER,NY.GDP.PCAP.CD,1998,2156.3937765161345
Peru,PER,NY.GDP.PCAP.CD,1999,1916.5339736790752
Peru,PER,NY.GDP.PCAP.CD,2000,1945.4133845169831
Peru,PER,NY.GDP.PCAP.CD,2001,1929.5727303884632
Peru,PER,NY.GDP.PCAP.CD,2002,2007.3701962675275
Peru,PER,NY.GDP.PCAP.CD,2003,2129.4411419763424
Peru,PER,NY.GDP.PCAP.CD,2004,2397.2514727771386
Peru,PER,NY.GDP.PCAP.CD,2005,2706.669472976084
Peru,PER,NY.GDP.PCAP.CD,2006,3129.5599649698206
Peru,PER,NY.GDP.PCAP.CD,2007,3581.089308191696
Peru,PER,NY.GDP.PCAP.CD,2008,4197.584446341415
Peru,PER,NY.GDP.PCAP.CD,2009,4181.1875546225265
Peru,PER,NY.GDP.PCAP.CD,2010,5072.114940196154
Peru,PER,NY.GDP.PCAP.CD,2011,5861.3579364524485
Peru,PER,NY.GDP.PCAP.CD,2012,6519.378529815272
Peru,PER,NY.GDP.PCAP.CD,2013,6746.800256966015
Peru,PER,NY.GDP.PCAP.CD,2014,6667.134103608605
Peru,PER,NY.GDP.PCAP.CD,2015,6231.711503388939
Peru,PER,NY.GDP.PCAP.CD,2016,6217.03599995447
Peru,PER,NY.GDP.PCAP.CD,2017,6736.16693725487
Peru,PER,NY.GDP.PCAP.CD,2018,6978.491215486268
Peru,PER,NY.GDP.PCAP.CD,2019,7037.008036926039
Peru,PER,NY.GDP.PCAP.CD,2020,6133.3255241018305
Philippines,PHL,NY.GDP.PCAP.CD,1990,803.5725882558125
Philippines,PHL,NY.GDP.PCAP.CD,1991,804.3233305305467
Philippines,PHL,NY.GDP.PCAP.CD,1992,916.5156945320286
Philippines,PHL,NY.GDP.PCAP.CD,1993,918.6429537969611
Philippines,PHL,NY.GDP.PCAP.CD,1994,1059.9838951587
Philippines,PHL,NY.GDP.PCAP.CD,1995,1199.8417141499276
Philippines,PHL,NY.GDP.PCAP.CD,1996,1311.0924940386549
Philippines,PHL,NY.GDP.PCAP.CD,1997,1273.2760487563603
Philippines,PHL,NY.GDP.PCAP.CD,1998,982.865943728564
Philippines,PHL,NY.GDP.PCAP.CD,1999,1101.4351597531847
Philippines,PHL,NY.GDP.PCAP.CD,2000,1050.7927310795235
Philippines,PHL,NY.GDP.PCAP.CD,2001,969.5306117444528
Philippines,PHL,NY.GDP.PCAP.CD,2002,1014.9087932010623
Philippines,PHL,NY.GDP.PCAP.CD,2003,1027.2301192842956
Philippines,PHL,NY.GDP.PCAP.CD,2004,1099.6301302375837
Philippines,PHL,NY.GDP.PCAP.CD,2005,1220.4601855986728
Philippines,PHL,NY.GDP.PCAP.CD,2006,1426.1464917954625
Philippines,PHL,NY.GDP.PCAP.CD,2007,1712.6554328279278
Philippines,PHL,NY.GDP.PCAP.CD,2008,1959.292335349778
Philippines,PHL,NY.GDP.PCAP.CD,2009,1864.450434064713
Philippines,PHL,NY.GDP.PCAP.CD,2010,2162.9137588561402
Philippines,PHL,NY.GDP.PCAP.CD,2011,2383.9189252208703
Philippines,PHL,NY.GDP.PCAP.CD,2012,2614.6164440130824
Philippines,PHL,NY.GDP.PCAP.CD,2013,2781.2795767739717
Philippines,PHL,NY.GDP.PCAP.CD,2014,2866.838037614072
Philippines,PHL,NY.GDP.PCAP.CD,2015,2909.8581801030064
Philippines,PHL,NY.GDP.PCAP.CD,2016,2985.195640240464
Philippines,PHL,NY.GDP.PCAP.CD,2017,3038.1212495928917
Philippines,PHL,NY.GDP.PCAP.CD,2018,3168.5103660972686
Philippines,PHL,NY.GDP.PCAP.CD,2019,3400.789497670743
Philippines,PHL,NY.GDP.PCAP.CD,2020,3227.579102351993
Poland,POL,NY.GDP.PCAP.CD,1990,1731.2095094382037
Poland,POL,NY.GDP.PCAP.CD,1991,2235.5410886252153
Poland,POL,NY.GDP.PCAP.CD,1992,2459.0206846825326
Poland,POL,NY.GDP.PCAP.CD,1993,2497.1305593612706
Poland,POL,NY.GDP.PCAP.CD,1994,2874.83163555069
Poland,POL,NY.GDP.PCAP.CD,1995,3700.959567751443
Poland,POL,NY.GDP.PCAP.CD,1996,4163.511954319591
Poland,POL,NY.GDP.PCAP.CD,1997,4137.008318231452
Poland,POL,NY.GDP.PCAP.CD,1998,4533.535655178098
Poland,POL,NY.GDP.PCAP.CD,1999,4415.500675478264
Poland,POL,NY.GDP.PCAP.CD,2000,4520.641004491105
Poland,POL,NY.GDP.PCAP.CD,2001,5015.237900366129
Poland,POL,NY.GDP.PCAP.CD,2002,5223.451789670818
Poland,POL,NY.GDP.PCAP.CD,2003,5720.81366178104
Poland,POL,NY.GDP.PCAP.CD,2004,6711.72715262967
Poland,POL,NY.GDP.PCAP.CD,2005,8043.923322537572
Poland,POL,NY.GDP.PCAP.CD,2006,9068.855283076271
Poland,POL,NY.GDP.PCAP.CD,2007,11272.529368338306
Poland,POL,NY.GDP.PCAP.CD,2008,14048.560467265392
Poland,POL,NY.GDP.PCAP.CD,2009,11556.302686602616
Poland,POL,NY.GDP.PCAP.CD,2010,12567.731767638152
Poland,POL,NY.GDP.PCAP.CD,2011,13867.666940819152
Poland,POL,NY.GDP.PCAP.CD,2012,13087.42094332095
Poland,POL,NY.GDP.PCAP.CD,2013,13621.902379403095
Poland,POL,NY.GDP.PCAP.CD,2014,14262.284191411594
Poland,POL,NY.GDP.PCAP.CD,2015,12637.522032440615
Poland,POL,NY.GDP.PCAP.CD,2016,12464.012104482732
Poland,POL,NY.GDP.PCAP.CD,2017,13913.341519012441
Poland,POL,NY.GDP.PCAP.CD,2018,15658.210586692961
Poland,POL,NY.GDP.PCAP.CD,2019,15874.522053125382
Poland,POL,NY.GDP.PCAP.CD,2020,16150.92910097257
Portugal,PRT,NY.GDP.PCAP.CD,1990,7884.617987563318
Portugal,PRT,NY.GDP.PCAP.CD,1991,8958.985333024697
Portugal,PRT,NY.GDP.PCAP.CD,1992,10810.566507962558
Portugal,PRT,NY.GDP.PCAP.CD,1993,9534.656363730797
Portugal,PRT,NY.GDP.PCAP.CD,1994,9977.319909057709
Portugal,PRT,NY.GDP.PCAP.CD,1995,11781.361850222052
Portugal,PRT,NY.GDP.PCAP.CD,1996,12185.091401062937
Portugal,PRT,NY.GDP.PCAP.CD,1997,11575.507112435833
Portugal,PRT,NY.GDP.PCAP.CD,1998,12199.206385024034
Portugal,PRT,NY.GDP.PCAP.CD,1999,12475.291770147596
Portugal,PRT,NY.GDP.PCAP.CD,2000,11526.372066796823
Portugal,PRT,NY.GDP.PCAP.CD,2001,11734.764974395395
Portugal,PRT,NY.GDP.PCAP.CD,2002,12936.692820448196
Portugal,PRT,NY.GDP.PCAP.CD,2003,15797.782134027593
Portugal,PRT,NY.GDP.PCAP.CD,2004,18064.15809329872
Portugal,PRT,NY.GDP.PCAP.CD,2005,18780.127512409996
Portugal,PRT,NY.GDP.PCAP.CD,2006,19839.45404990321
Portugal,PRT,NY.GDP.PCAP.CD,2007,22811.056484436518
Portugal,PRT,NY.GDP.PCAP.CD,2008,24949.041356673933
Portugal,PRT,NY.GDP.PCAP.CD,2009,23151.21541307117
Portugal,PRT,NY.GDP.PCAP.CD,2010,22551.93509880897
Portugal,PRT,NY.GDP.PCAP.CD,2011,23246.542541648112
Portugal,PRT,NY.GDP.PCAP.CD,2012,20593.4274224109
Portugal,PRT,NY.GDP.PCAP.CD,2013,21676.485964271385
Portugal,PRT,NY.GDP.PCAP.CD,2014,22120.685012710746
Portugal,PRT,NY.GDP.PCAP.CD,2015,19215.781301434683
Portugal,PRT,NY.GDP.PCAP.CD,2016,19980.280886651573
Portugal,PRT,NY.GDP.PCAP.CD,2017,21442.384276887915
Portugal,PRT,NY.GDP.PCAP.CD,2018,23541.14010752886
Portugal,PRT,NY.GDP.PCAP.CD,2019,23343.362897003433
Portugal,PRT,NY.GDP.PCAP.CD,2020,22299.404406217305
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1990,8652.50749222505
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1991,9064.018517114857
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1992,9659.338899959164
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1993,10212.276763056365
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1994,10876.418823989781
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1995,11579.184996998454
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1996,12173.16368898596
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1997,12817.644962135217
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1998,14304.404986801463
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,1999,15220.991342026657
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2000,16192.12697196377
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2001,18123.19870199179
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2002,18731.459389737847
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2003,19557.12024923584
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2004,20988.992332653404
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2005,21959.322696986048
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2006,22935.94115863129
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2007,23664.88234850958
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2008,24898.334585704462
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2009,25768.725888338446
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2010,26414.88106345475
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2011,27170.076654327753
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2012,27742.024476618015
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2013,28212.049973743106
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2014,28576.09880232088
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2015,29242.04146508496
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2016,29978.088926891833
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2017,30328.487113280407
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2018,30679.91819344879
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2019,31830.528499335844
Puerto Rico (US),PRI,NY.GDP.PCAP.CD,2020,31427.11307628314
Qatar,QAT,NY.GDP.PCAP.CD,1990,16721.620771458904
Qatar,QAT,NY.GDP.PCAP.CD,1991,15133.496939706858
Qatar,QAT,NY.GDP.PCAP.CD,1992,16280.293881527334
Qatar,QAT,NY.GDP.PCAP.CD,1993,14769.719332252223
Qatar,QAT,NY.GDP.PCAP.CD,1994,14764.877135522172
Qatar,QAT,NY.GDP.PCAP.CD,1995,15822.509071155355
Qatar,QAT,NY.GDP.PCAP.CD,1996,17124.79208613563
Qatar,QAT,NY.GDP.PCAP.CD,1997,20522.80129951792
Qatar,QAT,NY.GDP.PCAP.CD,1998,17665.440843822176
Qatar,QAT,NY.GDP.PCAP.CD,1999,20233.684682664276
Qatar,QAT,NY.GDP.PCAP.CD,2000,27535.182940934046
Qatar,QAT,NY.GDP.PCAP.CD,2001,25870.799186431443
Qatar,QAT,NY.GDP.PCAP.CD,2002,27226.659351011684
Qatar,QAT,NY.GDP.PCAP.CD,2003,31602.470865135998
Qatar,QAT,NY.GDP.PCAP.CD,2004,41035.50083801774
Qatar,QAT,NY.GDP.PCAP.CD,2005,53949.676409114654
Qatar,QAT,NY.GDP.PCAP.CD,2006,62582.445313875534
Qatar,QAT,NY.GDP.PCAP.CD,2007,65954.3419525051
Qatar,QAT,NY.GDP.PCAP.CD,2008,80781.4039187792
Qatar,QAT,NY.GDP.PCAP.CD,2009,60785.73515516575
Qatar,QAT,NY.GDP.PCAP.CD,2010,77387.3267885308
Qatar,QAT,NY.GDP.PCAP.CD,2011,103261.50653934556
Qatar,QAT,NY.GDP.PCAP.CD,2012,108470.378825036
Qatar,QAT,NY.GDP.PCAP.CD,2013,103697.00837237282
Qatar,QAT,NY.GDP.PCAP.CD,2014,95840.6310094498
Qatar,QAT,NY.GDP.PCAP.CD,2015,68985.29469615073
Qatar,QAT,NY.GDP.PCAP.CD,2016,61253.63754827974
Qatar,QAT,NY.GDP.PCAP.CD,2017,63279.855694933154
Qatar,QAT,NY.GDP.PCAP.CD,2018,71039.8490579352
Qatar,QAT,NY.GDP.PCAP.CD,2019,66841.30134849194
Qatar,QAT,NY.GDP.PCAP.CD,2020,51683.50543766771
Romania,ROU,NY.GDP.PCAP.CD,1990,1648.4852297454236
Romania,ROU,NY.GDP.PCAP.CD,1991,1254.3124421297975
Romania,ROU,NY.GDP.PCAP.CD,1992,1102.1037847324649
Romania,ROU,NY.GDP.PCAP.CD,1993,1158.056327997125
Romania,ROU,NY.GDP.PCAP.CD,1994,1323.032377669268
Romania,ROU,NY.GDP.PCAP.CD,1995,1650.0492236520076
Romania,ROU,NY.GDP.PCAP.CD,1996,1633.0106435411724
Romania,ROU,NY.GDP.PCAP.CD,1997,1577.3365602397432
Romania,ROU,NY.GDP.PCAP.CD,1998,1852.5549693339042
Romania,ROU,NY.GDP.PCAP.CD,1999,1599.9062280833884
Romania,ROU,NY.GDP.PCAP.CD,2000,1659.929049105278
Romania,ROU,NY.GDP.PCAP.CD,2001,1825.192993731835
Romania,ROU,NY.GDP.PCAP.CD,2002,2119.8550968455434
Romania,ROU,NY.GDP.PCAP.CD,2003,2679.4062601615437
Romania,ROU,NY.GDP.PCAP.CD,2004,3494.9905644895534
Romania,ROU,NY.GDP.PCAP.CD,2005,4618.003508029132
Romania,ROU,NY.GDP.PCAP.CD,2006,5757.531273011785
Romania,ROU,NY.GDP.PCAP.CD,2007,8360.337759165957
Romania,ROU,NY.GDP.PCAP.CD,2008,10435.156123078721
Romania,ROU,NY.GDP.PCAP.CD,2009,8548.454340924196
Romania,ROU,NY.GDP.PCAP.CD,2010,8399.537423428405
Romania,ROU,NY.GDP.PCAP.CD,2011,9560.675527745803
Romania,ROU,NY.GDP.PCAP.CD,2012,8929.953662314741
Romania,ROU,NY.GDP.PCAP.CD,2013,9497.674116152373
Romania,ROU,NY.GDP.PCAP.CD,2014,10031.771075540391
Romania,ROU,NY.GDP.PCAP.CD,2015,8977.017481581965
Romania,ROU,NY.GDP.PCAP.CD,2016,9404.540058707149
Romania,ROU,NY.GDP.PCAP.CD,2017,10727.982200742588
Romania,ROU,NY.GDP.PCAP.CD,2018,12502.262406193502
Romania,ROU,NY.GDP.PCAP.CD,2019,12992.032610467375
Romania,ROU,NY.GDP.PCAP.CD,2020,13082.300655955389
Russian Federation,RUS,NY.GDP.PCAP.CD,1990,3494.06323242188
Russian Federation,RUS,NY.GDP.PCAP.CD,1991,3490.45239257813
Russian Federation,RUS,NY.GDP.PCAP.CD,1992,3098.802734375
Russian Federation,RUS,NY.GDP.PCAP.CD,1993,2930.67016601563
Russian Federation,RUS,NY.GDP.PCAP.CD,1994,2662.10400390625
Russian Federation,RUS,NY.GDP.PCAP.CD,1995,2665.77978515625
Russian Federation,RUS,NY.GDP.PCAP.CD,1996,2643.92919921875
Russian Federation,RUS,NY.GDP.PCAP.CD,1997,2737.57202148438
Russian Federation,RUS,NY.GDP.PCAP.CD,1998,1834.86181640625
Russian Federation,RUS,NY.GDP.PCAP.CD,1999,1330.75720214844
Russian Federation,RUS,NY.GDP.PCAP.CD,2000,1771.59411621094
Russian Federation,RUS,NY.GDP.PCAP.CD,2001,2100.3525390625
Russian Federation,RUS,NY.GDP.PCAP.CD,2002,2377.52954101563
Russian Federation,RUS,NY.GDP.PCAP.CD,2003,2975.123046875
Russian Federation,RUS,NY.GDP.PCAP.CD,2004,4102.36474609375
Russian Federation,RUS,NY.GDP.PCAP.CD,2005,5323.455078125
Russian Federation,RUS,NY.GDP.PCAP.CD,2006,6920.19970703125
Russian Federation,RUS,NY.GDP.PCAP.CD,2007,9101.2392578125
Russian Federation,RUS,NY.GDP.PCAP.CD,2008,11635.2841796875
Russian Federation,RUS,NY.GDP.PCAP.CD,2009,8562.82421875
Russian Federation,RUS,NY.GDP.PCAP.CD,2010,10674.990234375
Russian Federation,RUS,NY.GDP.PCAP.CD,2011,14305.33203125
Russian Federation,RUS,NY.GDP.PCAP.CD,2012,15401.8515625
Russian Federation,RUS,NY.GDP.PCAP.CD,2013,15941.4482421875
Russian Federation,RUS,NY.GDP.PCAP.CD,2014,14055.47265625
Russian Federation,RUS,NY.GDP.PCAP.CD,2015,9277.7138671875
Russian Federation,RUS,NY.GDP.PCAP.CD,2016,8663.158203125
Russian Federation,RUS,NY.GDP.PCAP.CD,2017,10658.9130859375
Russian Federation,RUS,NY.GDP.PCAP.CD,2018,11211.8876953125
Russian Federation,RUS,NY.GDP.PCAP.CD,2019,11447.701171875
Russian Federation,RUS,NY.GDP.PCAP.CD,2020,10108.3271484375
Rwanda,RWA,NY.GDP.PCAP.CD,1990,345.7734951346552
Rwanda,RWA,NY.GDP.PCAP.CD,1991,253.96690202594422
Rwanda,RWA,NY.GDP.PCAP.CD,1992,264.08391451746445
Rwanda,RWA,NY.GDP.PCAP.CD,1993,247.02331847601383
Rwanda,RWA,NY.GDP.PCAP.CD,1994,110.95366825137235
Rwanda,RWA,NY.GDP.PCAP.CD,1995,227.9711478493178
Rwanda,RWA,NY.GDP.PCAP.CD,1996,206.0491141748498
Rwanda,RWA,NY.GDP.PCAP.CD,1997,238.74937136821353
Rwanda,RWA,NY.GDP.PCAP.CD,1998,246.1546732883844
Rwanda,RWA,NY.GDP.PCAP.CD,1999,264.74368682977
Rwanda,RWA,NY.GDP.PCAP.CD,2000,251.8692638609096
Rwanda,RWA,NY.GDP.PCAP.CD,2001,237.30884620090103
Rwanda,RWA,NY.GDP.PCAP.CD,2002,234.0430167557329
Rwanda,RWA,NY.GDP.PCAP.CD,2003,249.01227498225194
Rwanda,RWA,NY.GDP.PCAP.CD,2004,269.54044633340214
Rwanda,RWA,NY.GDP.PCAP.CD,2005,324.0168638471888
Rwanda,RWA,NY.GDP.PCAP.CD,2006,356.99502290115373
Rwanda,RWA,NY.GDP.PCAP.CD,2007,426.2341834876285
Rwanda,RWA,NY.GDP.PCAP.CD,2008,528.3263917555024
Rwanda,RWA,NY.GDP.PCAP.CD,2009,564.039095842449
Rwanda,RWA,NY.GDP.PCAP.CD,2010,593.6249277443457
Rwanda,RWA,NY.GDP.PCAP.CD,2011,651.1336779646617
Rwanda,RWA,NY.GDP.PCAP.CD,2012,706.8172686891002
Rwanda,RWA,NY.GDP.PCAP.CD,2013,704.9242179661595
Rwanda,RWA,NY.GDP.PCAP.CD,2014,724.9575261092621
Rwanda,RWA,NY.GDP.PCAP.CD,2015,733.9986303923145
Rwanda,RWA,NY.GDP.PCAP.CD,2016,729.5191340446113
Rwanda,RWA,NY.GDP.PCAP.CD,2017,758.3009667376243
Rwanda,RWA,NY.GDP.PCAP.CD,2018,771.7735110579006
Rwanda,RWA,NY.GDP.PCAP.CD,2019,810.0514121373539
Rwanda,RWA,NY.GDP.PCAP.CD,2020,778.7014987874107
Samoa,WSM,NY.GDP.PCAP.CD,1990,743.9942130083548
Samoa,WSM,NY.GDP.PCAP.CD,1991,741.5639638084816
Samoa,WSM,NY.GDP.PCAP.CD,1992,776.7408244097105
Samoa,WSM,NY.GDP.PCAP.CD,1993,774.988631552282
Samoa,WSM,NY.GDP.PCAP.CD,1994,1276.850215748969
Samoa,WSM,NY.GDP.PCAP.CD,1995,1288.104733214013
Samoa,WSM,NY.GDP.PCAP.CD,1996,1419.3584904522836
Samoa,WSM,NY.GDP.PCAP.CD,1997,1607.8874433052074
Samoa,WSM,NY.GDP.PCAP.CD,1998,1506.3035921584633
Samoa,WSM,NY.GDP.PCAP.CD,1999,1416.7691596698717
Samoa,WSM,NY.GDP.PCAP.CD,2000,1424.7524000247056
Samoa,WSM,NY.GDP.PCAP.CD,2001,1453.8702132460612
Samoa,WSM,NY.GDP.PCAP.CD,2002,1527.5579045593702
Samoa,WSM,NY.GDP.PCAP.CD,2003,1798.1242971404843
Samoa,WSM,NY.GDP.PCAP.CD,2004,2189.2604260799185
Samoa,WSM,NY.GDP.PCAP.CD,2005,2550.0422143751075
Samoa,WSM,NY.GDP.PCAP.CD,2006,2663.2913593953203
Samoa,WSM,NY.GDP.PCAP.CD,2007,3038.6190409337682
Samoa,WSM,NY.GDP.PCAP.CD,2008,3373.6063988426295
Samoa,WSM,NY.GDP.PCAP.CD,2009,3279.1826947729483
Samoa,WSM,NY.GDP.PCAP.CD,2010,3524.2479246202956
Samoa,WSM,NY.GDP.PCAP.CD,2011,3821.5067826447917
Samoa,WSM,NY.GDP.PCAP.CD,2012,3934.603207999815
Samoa,WSM,NY.GDP.PCAP.CD,2013,4023.5254013824983
Samoa,WSM,NY.GDP.PCAP.CD,2014,3982.6808020208364
